Name,Team,WPA,-WPA,+WPA,pLI,Pulls,WPA/LI,Clutch,SD,MD,SV,BS,IP,FIP,WAR,HLD,ERA-,NameASCII,PlayerId,MLBAMID
"Ron Flores","OAK",-0.7863660827279091,-2.9288919614627957,2.1425259858369827,0.617884754575789,34,-0.02952483668923378,-1.243149520307633,5,7,1,1,56,4.26357419916701,0.2801890801638365,3,69.02887230545203,"Ron Flores",3152,446939
"Mark Eichhorn","- - -",8.635439833626151,-58.92985928058624,67.56529903411865,1.0875692331126858,330,9.724947774782777,-1.7848189345148109,150,99,32,,847.2,3.1269353328826734,14.87894706055522,,69.10073290833525,"Mark Eichhorn",1003712,113780
"Troy Percival","- - -",22.340524271130562,-80.72362768650055,103.06414532661438,1.9005804766971324,155,12.165654821321368,-0.4110753415014017,359,88,358,20,707.2,3.8723147650541043,11.45141939073801,7,69.34350625601122,"Troy Percival",29,120401
"Alex Wood","- - -",0.5603960826992989,-5.341786226257682,5.902182511985302,0.7285996350111765,52,0.4897608608007431,0.2793804560085942,14,10,0,0,108,2.9572640896912787,1.2906845323741436,7,69.37512873147426,"Alex Wood",13781,622072
"Pat Neshek","- - -",7.85404195683077,-33.120796263217926,40.97483777999878,1.1153316864967346,425,6.532908573746681,0.5089804462814111,176,61,16,22,488,3.604170719482746,6.200542937964201,143,69.39504068195143,"Pat Neshek",4682,450212
"Tony Zych","SEA",0.47566594928503036,-4.772518128156662,5.248184025287628,1.0583461459400585,55,0.5094457864761353,-0.06000308655254083,19,12,1,1,70,3.335809151853013,0.9683202505111694,14,69.40001189580298,"Tony Zych",12876,543964
"Drew Smyly","- - -",0.3135543204843998,-13.03134599328041,13.34490031003952,0.9768301255697255,109,1.7021687626838684,-1.3811771058166904,37,22,3,8,191.2,3.536644369735002,2.3496037889271975,28,69.40721394274695,"Drew Smyly",11760,592767
"David Robertson","- - -",23.902576707303524,-84.01050198078156,107.91307264566422,1.6520619796006846,486,14.23784914240241,0.23048013485687946,384,114,177,56,851.2,2.9364012681602514,17.82880347967148,185,69.557513864047,"David Robertson",8241,502085
"Dan Quisenberry","- - -",19.659379333257675,-99.11115634441376,118.77054560184479,1.5231286154761876,121,11.587393574416637,1.3198416606796517,261,119,244,,1043.1,3.2354846347390795,14.513441619928926,,69.57943276835108,"Dan Quisenberry",1010622,120858
"Sean Marshall","- - -",6.028512127697468,-22.139283418655396,28.167792439460754,1.2482246378319475,259,3.8180640563368797,1.0116051754517548,99,44,16,11,304.1,2.6908065093289126,6.6289766654372215,96,69.62718359912317,"Sean Marshall",5905,445156
"Nick Martinez","- - -",1.3890983359888196,-14.22976815700531,15.618866618722677,0.9642386777475961,105,2.648848831653595,-1.2082321378349334,43,27,9,7,217.1,3.645951656612932,2.4667184576392174,31,69.63278072046359,"Nick Martinez",12730,607259
"Doyle Alexander","- - -",-0.8432940125931054,-11.316022157669067,10.472727947635576,0.7920564037495814,25,1.7720850184559822,-2.83677436204435,16,16,1,,186.2,3.405020442171764,1.0702520851045847,,69.70773935247402,"Doyle Alexander",1000122,110124
"Andrew Miller","- - -",15.133114023134112,-38.70904599130154,53.84215955808759,1.3596137902291499,398,7.798742588609457,3.331707934831888,189,68,63,17,504,2.9519857257569684,10.235549073666334,141,69.72673979756784,"Andrew Miller",6785,453192
"Greg Harris","- - -",3.137211889028549,-18.372703298926353,21.50991590321064,1.3637490457116128,72,2.7790889889001846,-0.4786570297404755,56,31,16,,224.2,3.2735668920019516,2.867713987827301,,69.78786229639488,"Greg Harris",1005416,115522
"Scot Shields","ANA",9.607941623777151,-52.971027344465256,62.578964337706566,1.3096154589372784,362,8.691597282886505,-1.3551371348261227,183,79,21,30,613.2,3.534263514550296,7.917785119265318,156,69.84469622558483,"Scot Shields",35,276912
"Justin Hampson","- - -",0.023649923503398895,-5.304684162139893,5.3283341228961945,0.7330462999122087,70,1.0200948119163513,-0.9878322883810285,13,11,0,1,101,3.4336560190873717,1.2137547191232443,5,69.9551242672274,"Justin Hampson",2209,430618
"Kevin Gross","- - -",0.3245480190962553,-15.079166285693645,15.403714075684547,1.1480787103316363,68,1.491667297668755,-1.2089793458971334,33,24,5,,186,3.2976210656220326,1.8929317519068718,,69.99713871564869,"Kevin Gross",1005088,115189
"Domingo Germán","NYY",0.2489539422094822,-2.844028018414974,3.092982031404972,0.802135487462019,15,0.7284280546009541,-0.41806409975689146,5,5,0,0,54,2.954319145707834,1.0289735365658998,1,70.04972113065446,"Domingo German",17149,593334
"Jose Melendez","- - -",0.0036800652742385864,-9.510540172457695,9.514220084995031,0.9474530450578006,60,1.3296264708042145,-1.3257423044136636,27,18,3,,150.1,3.221303077809628,2.013679578900337,,70.13699348692109,"Jose Melendez",1008745,118931
"José Leclerc","TEX",1.4685726501047611,-28.270686209201813,29.739258736371994,1.2058777504250155,190,5.110692601650953,-3.892847219242033,104,51,41,18,336.2,3.4831601174911238,6.273467294871807,51,70.13874672204867,"Jose Leclerc",14524,600917
"Jeff Calhoun","- - -",0.480662003159523,-9.24142611026764,9.722088329494,0.9174718773219643,73,0.9436719417572021,-0.41977359125675795,28,21,5,,150.2,3.386324723466015,1.065385952591896,,70.21972061483154,"Jeff Calhoun",1001835,111877
"Dillon Gee","- - -",1.3042520098388195,-2.9382599592208862,4.242512133903801,0.581549665800811,29,1.1955067217350006,1.0472114613161856,9,1,1,0,91.1,4.436588956957678,0.22294526547193527,0,70.31090493627434,"Dillon Gee",7396,518716
"Casey Sadler","- - -",1.4924601279199123,-5.590060092508793,7.082520108669996,0.7618994169564163,76,1.1752009522169828,0.7836667076138779,27,9,1,1,120,3.7532811342986268,1.1511189141310751,22,70.31340448412915,"Casey Sadler",11209,594987
"Jesse Crain","- - -",6.042058385908604,-45.358441948890686,51.40049910545349,1.273268879926251,416,6.692056883126497,-1.9467446547631013,161,95,4,24,532,3.76808230575014,5.401399988681078,124,70.34172773469056,"Jesse Crain",4817,430884
"Matt Strahm","- - -",1.7439263984560966,-24.712243169546127,26.456169113516808,1.2058646706826655,236,3.272931084036827,-1.8267270108477327,93,54,7,18,293,3.4586949666210267,4.365079382201657,59,70.34855970999324,"Matt Strahm",13799,621381
"Jose Acevedo","- - -",0.6699600221472792,-3.2367960046976805,3.906755836796947,0.8196529644011867,34,0.2919480372220278,0.5254223027202324,12,6,1,1,60.1,4.750615336768597,-0.05769540090113878,8,70.38556794073462,"Jose Acevedo",307,406895
"Scott Effross","- - -",2.3194381054490805,-5.220238029956818,7.539676070213318,1.421322440399843,60,1.8288642764091492,-0.1969769301454951,28,10,4,3,70,2.62450012516878,1.4987032860517502,19,70.44071238086794,"Scott Effross",18384,664123
"Joaquín Benoit","- - -",15.567025639116764,-59.24299391359091,74.8100194633007,1.244401943537114,524,12.789833694696426,-0.2801894274520951,284,94,53,38,794,3.5409653801151766,10.59495496749878,212,70.66679909084418,"Joaquin Benoit",1437,276542
"Huston Street","- - -",19.350337896496058,-70.69764757156372,90.04798709601164,1.7560288392991883,143,10.63588534295559,0.38348829342418966,309,84,324,52,680,3.329097807641432,10.599444448947906,18,70.67648607244148,"Huston Street",8258,434718
"Paco Rodríguez","LAD",2.0837198346853256,-5.6156318336725235,7.699351817369461,1.2241422327336746,106,1.6261730641126633,0.07601462206175968,30,14,2,4,85.1,2.9819737724945248,1.2801303714513779,28,70.7694138026974,"Paco Rodriguez",13398,572089
"Dave Rozema","- - -",1.5571258142590523,-14.638083815574646,16.195210337638855,0.8953346796440328,55,4.165279917418957,-2.426124884489668,28,28,17,,249.1,3.603400501783858,2.3399311527609825,,70.8005999529457,"Dave Rozema",1011273,121523
"Angel Guzman","CHC",2.380704002454877,-4.703435838222504,7.084139853715897,0.9866430967687124,55,1.5984841138124466,0.8144492054919286,22,7,1,1,97,4.118401860054928,0.5690629415912554,15,70.90433310861913,"Angel Guzman",2145,425768
"Robb Nen","- - -",15.790701869875193,-79.80293026566505,95.59362551942468,1.8209247066403493,90,7.300335630774498,1.3714682127844284,291,83,314,8,697,2.875404208268464,17.939927227795124,0,70.92599717402213,"Robb Nen",1123,119718
"Justin Masterson","- - -",1.3587899804115295,-5.655311991460621,7.014102008193731,0.8709863356071208,57,1.1918322667479515,0.3682266283946287,16,9,0,2,108,3.4157784169084255,1.107979478314519,13,71.03937959276287,"Justin Masterson",2038,475416
"Trevor Hoffman","- - -",32.78137265145779,-123.19688834622502,155.97825507819653,1.9070101194214863,179,18.638619750738144,-1.4486886027050154,523,138,601,35,1089.1,3.0820616836245343,25.939251132309437,2,71.04634970114721,"Trevor Hoffman",1035,116034
"Will Harris","- - -",6.306465834379196,-30.08403816819191,36.390504360198975,1.152933540533278,348,5.747257597744465,-0.2773275344190429,141,62,21,18,420,3.1080221056055937,6.321626003831625,119,71.11238291349292,"Will Harris",3192,501789
"Matt Brash","SEA",1.9956023693084717,-9.474082350730896,11.469684839248657,1.4780675530956502,102,1.4966283440589905,-0.1464854733025751,47,16,4,5,101.1,2.1756978054490625,2.9247410893440247,33,71.1131979026975,"Matt Brash",25756,666374
"Kevin Rogers","SFG",0.039151906967163086,-6.376299977302551,6.415451765060425,0.9775238823287095,46,0.8841248592361808,-0.844072736034962,14,13,0,,91,3.3122355237648,1.056242510676384,,71.2241467976902,"Kevin Rogers",1011135,121380
"Jacob Webb","- - -",0.9051343165338039,-13.127832420170307,14.032966859638691,1.0084048595573307,140,1.4352047960273921,-0.5376145990393099,43,28,6,5,180,4.026038876540051,1.036790318787098,33,71.25562384157834,"Jacob Webb",19274,657097
"Jeremy Jeffress","- - -",8.461864104494452,-34.29890890046954,42.760772249661386,1.2897960002968574,269,3.681278269737959,2.879343799602373,136,64,52,19,422.1,3.6478699769380727,3.9061648678034544,76,71.31732344695874,"Jeremy Jeffress",9490,502026
"Ryan Walker","SFG",1.7279701232910156,-6.724523544311523,8.452493906021118,1.1635884228959141,77,1.4944940358400345,-0.009458529049342745,36,15,1,5,99,3.1028496853516874,1.2183212637901306,22,71.33668131248179,"Ryan Walker",20423,676254
"Luke Hochevar","KCR",2.032780136913061,-9.142386101186275,11.175166176632047,0.8362631332573349,111,2.7655957639217377,-0.3348056739710259,36,24,3,8,171,3.720209469751381,1.4329256750643253,29,71.34916709860457,"Luke Hochevar",6943,460024
"Brent Suter","- - -",1.9678369741886854,-20.188876643776894,22.156713485717773,0.8734006174236448,186,4.096247099339962,-1.8431722389243528,65,37,1,11,320.1,3.804980931743257,2.8092617988586426,23,71.40579496364894,"Brent Suter",13942,608718
"Armando Benitez","- - -",16.221723936498165,-84.77622014284134,100.99793374538422,1.7064892742188256,235,8.717118758708239,0.7887856624747975,323,115,289,36,779,3.86380104566021,9.892178539186716,19,71.44960459408726,"Armando Benitez",865,110859
"Kris Medlen","- - -",1.124436017125845,-8.349712220951915,9.474148005247116,0.8461864000499839,72,2.539099410176277,-1.2102716045539876,24,15,1,3,147,2.849532479090167,1.815069317817688,9,71.45827715577384,"Kris Medlen",9417,450665
"Kazuhiro Sasaki","SEA",3.000159978866577,-27.890925884246826,30.89107847213745,1.9463494407736566,27,3.6165437437593937,-2.075114483413399,91,30,129,12,223.1,3.431792119835167,4.086981236934662,0,71.47126814562054,"Kazuhiro Sasaki",1098,277408
"Donnie Hart","- - -",-0.9107199345889967,-4.7371701300144196,3.8264500315126497,0.6083015417912394,78,0.5787397809326649,-2.0758918872831416,6,9,0,2,89,4.3630676510011766,0.3086430304683745,10,71.66500233011787,"Donnie Hart",15306,643354
"Justin Duchscherer","- - -",5.725147699937224,-19.354907736182213,25.080056173726916,1.2456401712795369,130,2.5945645421743393,2.0015843553489976,75,31,14,8,260.1,3.836699689511401,2.999850457534194,38,71.72446448159546,"Justin Duchscherer",910,407113
"David Bednar","- - -",6.522441707551479,-23.519736379384995,30.04217879474163,1.6730154557443744,74,4.305291436612606,-0.4066772993932637,95,28,81,12,234.1,3.02613178898511,4.928444312885404,19,71.75536939122551,"David Bednar",19569,670280
"Dave Stieb","TOR",-0.09319024905562401,-2.952238045632839,2.8590478599071503,0.5608523435562661,17,-0.07173548266291618,-0.09442277650512262,2,5,3,,70.2,3.9101468875275165,0.24633102864027023,,71.91477386909207,"Dave Stieb",1012532,122791
"Chris Hammond","- - -",2.6509162122383714,-24.631462411256507,27.282377917319536,0.9996684820368046,238,1.9603275507688522,0.6914677792561403,80,48,3,12,357.1,3.714746919184625,3.9716196302324533,49,71.94028333426182,"Chris Hammond",92,115391
"Jerry Koosman","- - -",0.4771740436553955,-8.086694198427722,8.563867937773466,0.9764930225739424,28,1.4537508636713028,-0.9650898772388445,26,14,16,,121.2,2.9874054789435434,2.049860319122672,,72.049678556659,"Jerry Koosman",1007103,117255
"Jeff Russell","- - -",6.084079995751381,-69.81912571191788,75.90319782495499,1.59343681029592,170,3.529571351595223,0.2886409279500799,204,92,186,,612.2,3.8934549134999585,6.2319223852828145,,72.15548165928385,"Jeff Russell",1011314,121569
"Darren Oliver","- - -",8.080999784171581,-38.65444768965244,46.735447915270925,1.0059718688628845,416,6.858861995860934,1.1741656009306762,143,77,7,15,612.1,3.697762322638103,6.770568791704136,97,72.2669243844578,"Darren Oliver",206,119984
"Wade Davis","- - -",13.572696477174759,-39.53103494644165,53.103721618652344,1.458514019818066,199,8.87048226594925,0.43535661715439566,188,43,141,20,476.2,3.1865772654245537,8.878012284636497,59,72.28317822217568,"Wade Davis",7441,451584
"Reynaldo López","- - -",1.0952883213758469,-13.629386484622955,14.724674642086029,1.218839729124256,116,3.2286672331392765,-2.3300352840783294,59,28,6,11,164.1,3.1251128110535507,2.9914335003122687,32,72.3235693581967,"Reynaldo Lopez",16400,625643
"Jeff Montgomery","- - -",14.04466749727726,-101.33810937404633,115.38277852535248,1.7664791510805697,151,6.407106883823872,1.5435487968197537,303,115,304,,863.2,3.5887415881250586,11.950151963625103,,72.46313259706189,"Jeff Montgomery",1009071,119266
"Chad Bradford","- - -",3.0805517472326756,-41.89003176987171,44.97058363445103,1.1860844882386565,447,5.38344968482852,-2.7862049035504883,150,103,11,19,515.2,3.5444739211276746,7.300566766411066,121,72.5379536845549,"Chad Bradford",904,136268
"Bryce Jarvis","ARI",1.2069693505764008,-3.886118173599243,5.093087673187256,0.7712982651815249,35,0.9237205684185028,0.6411336586195171,14,7,0,0,80.1,4.983048593283646,-0.6199983218684793,4,72.6124960380189,"Bryce Jarvis",27477,686826
"Joakim Soria","- - -",20.81767626106739,-76.65696057677269,97.47463744878769,1.6571067248735785,345,10.313420586287975,2.2492441766925637,346,94,229,56,762,3.1059754174976906,15.434881791472435,110,72.69193220141959,"Joakim Soria",6941,465657
"Ryan Madson","- - -",11.283426031470299,-73.31780683994293,84.60123252868652,1.4601431345803437,486,9.193935379385948,-1.4663189805229413,277,100,91,42,778.2,3.2995083669375833,12.206270787864923,175,72.83768829291844,"Ryan Madson",1852,425492
"Ugueth Urbina","- - -",10.71865577250719,-65.05756342411041,75.7762226164341,1.7327068258468055,154,7.825752019882202,-1.639676214894946,240,79,237,23,585.2,3.391816302412925,10.81794786453247,32,72.90936629403907,"Ugueth Urbina",216,123584
"Mark Melancon","- - -",19.031181743368506,-70.81041496060789,89.84160228876863,1.6359681381042472,278,10.660259207710624,0.9727190270744117,322,84,262,43,726.2,3.037010951513061,11.922317494638264,73,72.96224366724054,"Mark Melancon",4264,453343
"John Franco","- - -",18.094520054757595,-152.21330797672272,170.30783396959305,1.8853515490044457,345,10.558180149644613,-0.9607551684455622,463,196,424,3,1245.2,3.448756814299164,16.110231533646584,21,73.00116758851416,"John Franco",874,114374
"Michael Kelly","- - -",-0.39850394427776337,-2.237458160147071,1.838954109698534,0.5508204653528002,24,0.003837279975414276,-0.7273106607665979,6,6,0,0,52,3.7106613305320932,0.3598099462687969,4,73.08372732070549,"Michael Kelly",12791,547184
"Richard Bleier","- - -",3.064643830060959,-19.25052922591567,22.315173029899597,0.8934898610033366,272,2.1128328889608383,1.3171375716099667,78,55,5,11,327.1,3.60631461277231,3.699225164949894,54,73.15675874164225,"Richard Bleier",7803,542947
"Blake Taylor","HOU",-0.10512499511241913,-6.45325380563736,6.3481287360191345,1.0969872669499996,73,-0.21072667837142944,0.11489603540990936,19,16,1,6,79.1,4.651383346902471,0.01340629905462265,14,73.20249061873827,"Blake Taylor",16418,642130
"Tyler Clippard","- - -",9.335521589964628,-75.36029465869069,84.69581903517246,1.3799722176829228,581,8.772146351635456,-2.0071394403806258,301,122,74,58,825.2,3.7463438970515734,8.794690050184727,225,73.21241813481909,"Tyler Clippard",5640,461325
"Rick Aguilera","- - -",8.93781028687954,-87.99657609313726,96.93438798189163,1.7909410367552998,87,9.602250769734383,-4.611684300236073,269,92,318,,740.1,3.5598531592270692,10.612037336453795,,73.28113245106279,"Rick Aguilera",1000086,110090
"J.J. Putz","- - -",10.065950432792306,-57.84175345674157,67.90770149976015,1.5599262722029175,214,6.658998765051365,-0.20616146615951525,224,80,189,44,566.2,3.2070198610170824,10.23585528228432,59,73.29615896983576,"J.J. Putz",1795,407816
"Tony Watson","- - -",19.35529400408268,-54.74659597873688,74.1018898487091,1.4975337490923328,580,8.66208415478468,4.262695681271822,294,85,32,37,648.1,3.5947020794620834,5.928468635305762,246,73.30478297059653,"Tony Watson",3132,453265
"Alex Vesia","- - -",1.9408645629882812,-13.856626391410828,15.797491133213043,1.111132215158717,180,2.6434917747974396,-0.896746845157322,55,32,8,5,195.1,3.51297052079648,2.8632330000400543,43,73.40664244892966,"Alex Vesia",25007,681911
"Alex Torres","- - -",0.8770800065249205,-7.662124037742615,8.539204120635986,0.7794037134978022,122,1.454317893832922,-0.3289960723743517,26,18,1,3,154.1,3.6460497320027567,0.4811290465295315,19,73.4218971243558,"Alex Torres",7038,456776
